60 6 ss 10 10 10 10 10 10 10 10 10 10 10 10 
0	1	40
0	2	92
0	3	84
0	4	44
0	5	48
0	6	48
0	7	38
0	8	12
0	9	12
0	10	22
0	11	62
0	12	16
0	13	10
0	14	94
0	15	52
0	16	96
0	17	22
0	18	98
0	19	70
0	20	96
0	21	22
0	22	74
0	23	94
0	24	90
0	25	80
0	26	78
0	27	72
0	28	92
0	29	4
0	30	10
0	31	12
0	32	26
0	33	72
0	34	56
0	35	74
0	36	26
0	37	62
0	38	30
0	39	54
0	40	72
0	41	10
0	42	34
0	43	82
0	44	52
0	45	56
0	46	52
0	47	86
0	48	46
0	49	66
0	50	28
0	51	14
0	52	100
0	53	6
0	54	10
0	55	4
0	56	62
0	57	62
0	58	58
0	59	62
1	2	36
1	3	44
1	4	66
1	5	48
1	6	28
1	7	64
1	8	14
1	9	44
1	10	22
1	11	48
1	12	68
1	13	8
1	14	46
1	15	76
1	16	94
1	17	4
1	18	70
1	19	88
1	20	20
1	21	16
1	22	54
1	23	86
1	24	2
1	25	18
1	26	40
1	27	56
1	28	10
1	29	2
1	30	84
1	31	50
1	32	46
1	33	40
1	34	96
1	35	96
1	36	70
1	37	28
1	38	4
1	39	54
1	40	60
1	41	82
1	42	70
1	43	72
1	44	30
1	45	22
1	46	40
1	47	100
1	48	34
1	49	58
1	50	78
1	51	10
1	52	58
1	53	32
1	54	22
1	55	4
1	56	2
1	57	40
1	58	16
1	59	20
2	3	50
2	4	22
2	5	42
2	6	94
2	7	100
2	8	38
2	9	84
2	10	86
2	11	44
2	12	98
2	13	68
2	14	68
2	15	84
2	16	16
2	17	46
2	18	20
2	19	82
2	20	68
2	21	42
2	22	74
2	23	54
2	24	96
2	25	50
2	26	58
2	27	32
2	28	44
2	29	10
2	30	12
2	31	54
2	32	48
2	33	102
2	34	50
2	35	62
2	36	66
2	37	100
2	38	14
2	39	20
2	40	46
2	41	102
2	42	4
2	43	80
2	44	100
2	45	16
2	46	60
2	47	98
2	48	80
2	49	72
2	50	70
2	51	50
2	52	98
2	53	60
2	54	56
2	55	64
2	56	88
2	57	22
2	58	12
2	59	78
3	4	2
3	5	32
3	6	48
3	7	34
3	8	44
3	9	16
3	10	86
3	11	90
3	12	38
3	13	32
3	14	50
3	15	18
3	16	24
3	17	52
3	18	38
3	19	100
3	20	100
3	21	16
3	22	68
3	23	18
3	24	102
3	25	46
3	26	80
3	27	84
3	28	92
3	29	94
3	30	84
3	31	90
3	32	62
3	33	46
3	34	22
3	35	20
3	36	18
3	37	90
3	38	34
3	39	50
3	40	36
3	41	28
3	42	94
3	43	28
3	44	74
3	45	30
3	46	28
3	47	86
3	48	82
3	49	10
3	50	82
3	51	54
3	52	10
3	53	42
3	54	26
3	55	90
3	56	34
3	57	46
3	58	76
3	59	48
4	5	4
4	6	80
4	7	62
4	8	72
4	9	66
4	10	94
4	11	82
4	12	6
4	13	92
4	14	46
4	15	36
4	16	40
4	17	54
4	18	94
4	19	76
4	20	24
4	21	92
4	22	100
4	23	8
4	24	22
4	25	8
4	26	94
4	27	16
4	28	86
4	29	50
4	30	86
4	31	8
4	32	26
4	33	68
4	34	42
4	35	92
4	36	46
4	37	98
4	38	60
4	39	66
4	40	98
4	41	78
4	42	68
4	43	18
4	44	10
4	45	42
4	46	30
4	47	22
4	48	18
4	49	12
4	50	32
4	51	42
4	52	94
4	53	58
4	54	58
4	55	60
4	56	56
4	57	68
4	58	16
4	59	66
5	6	92
5	7	50
5	8	46
5	9	72
5	10	100
5	11	36
5	12	20
5	13	46
5	14	36
5	15	22
5	16	70
5	17	84
5	18	52
5	19	78
5	20	76
5	21	50
5	22	4
5	23	62
5	24	62
5	25	88
5	26	38
5	27	96
5	28	6
5	29	32
5	30	60
5	31	76
5	32	42
5	33	82
5	34	34
5	35	30
5	36	8
5	37	66
5	38	100
5	39	94
5	40	78
5	41	102
5	42	16
5	43	2
5	44	86
5	45	30
5	46	52
5	47	64
5	48	84
5	49	40
5	50	38
5	51	18
5	52	16
5	53	24
5	54	64
5	55	28
5	56	18
5	57	40
5	58	78
5	59	74
6	7	92
6	8	62
6	9	54
6	10	2
6	11	8
6	12	40
6	13	92
6	14	38
6	15	22
6	16	40
6	17	52
6	18	88
6	19	62
6	20	10
6	21	68
6	22	48
6	23	102
6	24	74
6	25	12
6	26	22
6	27	62
6	28	96
6	29	88
6	30	2
6	31	16
6	32	18
6	33	52
6	34	66
6	35	68
6	36	92
6	37	80
6	38	20
6	39	40
6	40	64
6	41	60
6	42	94
6	43	94
6	44	76
6	45	82
6	46	54
6	47	16
6	48	74
6	49	24
6	50	24
6	51	46
6	52	56
6	53	68
6	54	66
6	55	48
6	56	68
6	57	98
6	58	82
6	59	78
7	8	52
7	9	6
7	10	62
7	11	8
7	12	80
7	13	2
7	14	6
7	15	22
7	16	68
7	17	24
7	18	88
7	19	74
7	20	16
7	21	54
7	22	48
7	23	24
7	24	34
7	25	40
7	26	96
7	27	48
7	28	62
7	29	18
7	30	96
7	31	40
7	32	100
7	33	78
7	34	94
7	35	56
7	36	94
7	37	92
7	38	36
7	39	40
7	40	22
7	41	70
7	42	64
7	43	60
7	44	18
7	45	102
7	46	44
7	47	4
7	48	84
7	49	20
7	50	54
7	51	30
7	52	32
7	53	46
7	54	12
7	55	78
7	56	14
7	57	98
7	58	24
7	59	100
8	9	48
8	10	2
8	11	46
8	12	20
8	13	42
8	14	100
8	15	24
8	16	8
8	17	76
8	18	14
8	19	28
8	20	50
8	21	4
8	22	52
8	23	96
8	24	26
