120 10 ds 11 17 10 16 11 13 10 15 12 16 13 16 12 17 9 15 11 14 12 15 
0	1	94
0	2	60
0	3	96
0	4	24
0	5	76
0	6	66
0	7	86
0	8	88
0	9	44
0	10	62
0	11	42
0	12	6
0	13	50
0	14	60
0	15	14
0	16	48
0	17	90
0	18	8
0	19	80
0	20	54
0	21	36
0	22	76
0	23	90
0	24	84
0	25	34
0	26	8
0	27	10
0	28	50
0	29	86
0	30	62
0	31	24
0	32	42
0	33	102
0	34	58
0	35	28
0	36	50
0	37	20
0	38	24
0	39	54
0	40	68
0	41	68
0	42	30
0	43	32
0	44	74
0	45	48
0	46	64
0	47	30
0	48	58
0	49	30
0	50	22
0	51	48
0	52	44
0	53	50
0	54	48
0	55	16
0	56	40
0	57	88
0	58	34
0	59	22
0	60	96
0	61	26
0	62	14
0	63	56
0	64	74
0	65	86
0	66	90
0	67	6
0	68	80
0	69	40
0	70	88
0	71	68
0	72	56
0	73	8
0	74	48
0	75	92
0	76	98
0	77	86
0	78	44
0	79	40
0	80	98
0	81	8
0	82	80
0	83	28
0	84	64
0	85	32
0	86	66
0	87	18
0	88	8
0	89	36
0	90	56
0	91	72
0	92	14
0	93	54
0	94	20
0	95	22
0	96	56
0	97	24
0	98	16
0	99	76
0	100	100
0	101	96
0	102	30
0	103	46
0	104	74
0	105	8
0	106	8
0	107	100
0	108	100
0	109	66
0	110	64
0	111	76
0	112	30
0	113	28
0	114	40
0	115	22
0	116	50
0	117	26
0	118	18
0	119	48
1	2	10
1	3	102
1	4	64
1	5	22
1	6	60
1	7	38
1	8	22
1	9	38
1	10	90
1	11	88
1	12	50
1	13	100
1	14	8
1	15	60
1	16	62
1	17	18
1	18	102
1	19	76
1	20	8
1	21	100
1	22	68
1	23	60
1	24	70
1	25	90
1	26	34
1	27	56
1	28	88
1	29	70
1	30	98
1	31	50
1	32	26
1	33	66
1	34	24
1	35	18
1	36	46
1	37	6
1	38	52
1	39	30
1	40	30
1	41	18
1	42	12
1	43	60
1	44	86
1	45	68
1	46	96
1	47	72
1	48	92
1	49	44
1	50	56
1	51	14
1	52	60
1	53	20
1	54	6
1	55	102
1	56	16
1	57	94
1	58	76
1	59	96
1	60	30
1	61	62
1	62	70
1	63	38
1	64	72
1	65	42
1	66	84
1	67	98
1	68	20
1	69	4
1	70	60
1	71	72
1	72	32
1	73	46
1	74	40
1	75	36
1	76	58
1	77	12
1	78	34
1	79	54
1	80	54
1	81	44
1	82	86
1	83	84
1	84	38
1	85	52
1	86	18
1	87	40
1	88	6
1	89	14
1	90	12
1	91	4
1	92	44
1	93	46
1	94	38
1	95	52
1	96	44
1	97	40
1	98	14
1	99	96
1	100	42
1	101	42
1	102	102
1	103	16
1	104	22
1	105	82
1	106	72
1	107	54
1	108	20
1	109	4
1	110	56
1	111	52
1	112	74
1	113	46
1	114	84
1	115	98
1	116	70
1	117	46
1	118	8
1	119	36
2	3	58
2	4	50
2	5	24
2	6	40
2	7	4
2	8	42
2	9	84
2	10	78
2	11	82
2	12	64
2	13	90
2	14	26
2	15	54
2	16	54
2	17	62
2	18	86
2	19	38
2	20	92
2	21	28
2	22	46
2	23	10
2	24	50
2	25	4
2	26	34
2	27	76
2	28	48
2	29	78
2	30	56
2	31	8
2	32	94
2	33	52
2	34	54
2	35	94
2	36	8
2	37	76
2	38	44
2	39	46
2	40	22
2	41	50
2	42	28
2	43	20
2	44	24
2	45	86
2	46	12
2	47	22
2	48	40
2	49	68
2	50	22
2	51	6
2	52	30
2	53	4
2	54	24
2	55	50
